STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT21
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-08,7.16,0.00,0.0,0.0,,68,47,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-09,7.16,0.00,0.0,0.0,,74,45,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-10,7.38,0.00,0.0,0.0,,77,51,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-11,7.61,0.00,0.0,0.0,,82,58,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-12,6.04,0.00,0.0,0.0,,82,62,1,,,,,,,,,,,,1,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-13,4.70,0.00,0.0,0.0,,82,61,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-14,8.50,0.23,0.0,0.0,,78,63,,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-15,7.61,0.00,0.0,0.0,,66,60,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-16,10.51,0.00,0.0,0.0,,70,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-17,9.62,0.00,0.0,0.0,,80,60,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-18,11.41,0.00,0.0,0.0,,74,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-19,11.41,0.00,0.0,0.0,,60,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-20,9.62,0.00,0.0,0.0,,74,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-21,10.29,0.00,0.0,0.0,,73,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-22,11.41,0.00,0.0,0.0,,72,49,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-23,4.70,0.00,0.0,0.0,,73,42,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-24,5.37,0.00,0.0,0.0,,73,44,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-25,4.47,0.00,0.0,0.0,,72,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-26,3.80,0.00,0.0,0.0,,78,46,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-27,3.36,0.00,0.0,0.0,,79,55,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-28,8.95,0.00,0.0,0.0,,70,55,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-29,9.84,0.00,0.0,0.0,,77,53,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-11-30,6.71,0.00,0.0,0.0,,79,53,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-01,8.50,0.00,0.0,0.0,,78,56,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-02,6.49,0.00,0.0,0.0,,82,58,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-03,6.04,0.00,0.0,0.0,,81,62,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-04,4.92,0.00,0.0,0.0,,80,56,1,,,,,,,,,,,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-05,5.82,0.06,0.0,0.0,,80,56,1,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-06,5.82,0.00,0.0,0.0,,81,60,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-07,4.70,0.00,0.0,0.0,,77,63,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-08,4.47,0.00,0.0,0.0,,81,63,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-09,3.13,0.00,0.0,0.0,,83,64,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-10,6.93,0.07,0.0,0.0,,82,64,1,1,1,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-11,4.70,0.04,0.0,0.0,,82,67,,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-12,7.16,0.56,0.0,0.0,,80,65,,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-13,11.41,0.00,0.0,0.0,,65,56,,,,,,,,,,,1,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-14,11.41,0.00,0.0,0.0,,74,57,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-15,6.04,0.00,0.0,0.0,,80,57,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-16,3.80,0.00,0.0,0.0,,80,59,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-17,5.82,0.00,0.0,0.0,,82,62,,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-18,8.05,0.00,0.0,0.0,,83,55,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-19,3.80,0.00,0.0,0.0,,79,50,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-20,8.05,0.05,0.0,0.0,,81,53,1,,,,,,,,,,1,,1,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-21,14.76,0.03,0.0,0.0,,70,48,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-22,8.95,0.00,0.0,0.0,,62,41,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-23,2.01,0.00,0.0,0.0,,68,33,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-24,3.80,0.00,0.0,0.0,,72,48,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-25,4.70,0.00,0.0,0.0,,75,51,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-26,13.42,0.10,0.0,0.0,,79,52,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-27,5.59,0.00,0.0,0.0,,61,37,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-28,4.03,0.34,0.0,0.0,,72,41,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-29,13.42,0.03,0.0,0.0,,78,52,,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-30,12.30,0.00,0.0,0.0,,56,39,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2012-12-31,6.93,0.00,0.0,0.0,,75,46,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-01,4.25,0.00,0.0,0.0,,78,51,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-02,3.80,0.00,0.0,0.0,,81,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-03,6.04,0.01,0.0,0.0,,75,59,,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-04,8.72,0.03,0.0,0.0,,60,55,1,,,,,,,,,,1,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-05,8.28,0.00,0.0,0.0,,76,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-06,6.04,0.00,0.0,0.0,,81,61,1,1,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-07,10.29,0.00,0.0,0.0,,72,58,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-08,6.04,0.00,0.0,0.0,,81,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-09,6.49,0.00,0.0,0.0,,84,65,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-10,7.16,0.00,0.0,0.0,,83,65,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-11,5.82,0.00,0.0,0.0,,84,60,1,,,,,,,,,,,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-12,4.70,0.00,0.0,0.0,,83,57,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-13,5.59,0.00,0.0,0.0,,82,57,1,,,,,,,,,,1,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-14,4.70,0.00,0.0,0.0,,82,57,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-15,3.80,0.00,0.0,0.0,,83,60,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-16,3.80,0.00,0.0,0.0,,84,56,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-17,11.63,0.00,0.0,0.0,,81,53,1,,,,,,,,,,,1,1,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-18,11.63,0.02,0.0,0.0,,65,41,1,,,,,,,,,,1,1,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-19,11.41,0.00,0.0,0.0,,76,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-20,7.83,0.01,0.0,0.0,,74,60,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-21,4.25,0.13,0.0,0.0,,72,59,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-22,8.95,0.00,0.0,0.0,,65,46,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-23,5.59,0.00,0.0,0.0,,70,43,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-24,4.47,0.00,0.0,0.0,,73,42,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-25,2.24,0.00,0.0,0.0,,76,46,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-26,2.68,0.00,0.0,0.0,,76,44,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-27,5.14,0.00,0.0,0.0,,80,48,1,,,,,,,,,,,,1,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-28,7.61,0.00,0.0,0.0,,78,63,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-29,7.16,0.00,0.0,0.0,,85,61,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-30,12.53,0.00,0.0,0.0,,84,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-01-31,9.40,0.04,0.0,0.0,,71,50,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-01,6.71,0.00,0.0,0.0,,70,40,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-02,4.70,0.00,0.0,0.0,,72,41,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-03,6.49,0.00,0.0,0.0,,72,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-04,2.24,0.00,0.0,0.0,,71,38,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-05,3.13,0.00,0.0,0.0,,77,40,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-06,2.91,0.00,0.0,0.0,,79,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-07,9.40,0.00,0.0,0.0,,83,66,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-08,8.95,0.00,0.0,0.0,,81,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-09,9.40,0.00,0.0,0.0,,77,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-10,10.29,0.00,0.0,0.0,,79,56,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-11,7.61,0.00,0.0,0.0,,82,54,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-12,7.38,0.00,0.0,0.0,,85,58,1,,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-13,12.30,0.22,0.0,0.0,,89,64,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-14,4.25,0.26,0.0,0.0,,67,58,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-15,6.04,0.02,0.0,0.0,,70,54,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-16,12.30,0.00,0.0,0.0,,71,49,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-17,9.40,0.00,0.0,0.0,,55,36,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-18,7.61,0.00,0.0,0.0,,68,34,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-19,6.71,0.00,0.0,0.0,,80,46,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-20,6.04,0.00,0.0,0.0,,79,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-21,6.04,0.00,0.0,0.0,,83,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-22,7.38,0.00,0.0,0.0,,87,58,1,1,,,,,,,,,1,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-23,11.41,0.00,0.0,0.0,,89,69,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-24,6.71,0.00,0.0,0.0,,77,65,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-25,5.59,0.12,0.0,0.0,,88,62,1,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-26,11.41,0.05,0.0,0.0,,79,63,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-27,7.83,0.00,0.0,0.0,,77,57,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-02-28,9.17,0.00,0.0,0.0,,76,46,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-01,10.07,0.00,0.0,0.0,,65,50,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-02,12.30,0.00,0.0,0.0,,61,45,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-03,12.53,0.00,0.0,0.0,,56,38,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-04,3.13,0.00,0.0,0.0,,66,30,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-05,7.61,0.00,0.0,0.0,,78,39,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-06,15.88,0.01,0.0,0.0,,70,50,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-07,6.93,0.00,0.0,0.0,,68,42,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-08,4.70,0.00,0.0,0.0,,76,42,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-09,7.61,0.00,0.0,0.0,,78,47,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-10,8.50,0.00,0.0,0.0,,79,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-11,8.50,0.00,0.0,0.0,,80,54,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-12,10.74,0.22,0.0,0.0,,72,57,1,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-13,10.29,0.00,0.0,0.0,,76,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-14,10.51,0.00,0.0,0.0,,69,44,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-15,3.13,0.00,0.0,0.0,,74,39,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-16,4.25,0.00,0.0,0.0,,80,41,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-17,5.14,0.00,0.0,0.0,,80,44,,,,,,,,,,,,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-18,8.50,0.02,0.0,0.0,,80,60,,,,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-19,5.59,0.00,0.0,0.0,,90,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-20,8.72,0.09,0.0,0.0,,78,59,,,1,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-21,8.72,0.00,0.0,0.0,,71,52,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-22,6.71,0.22,0.0,0.0,,80,48,,,1,,,,,,,,,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-23,8.05,0.04,0.0,0.0,,88,62,,,,,,,,,,,1,,1,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-24,11.63,0.67,0.0,0.0,,84,65,,1,1,,,,,,,1,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-25,12.75,0.00,0.0,0.0,,74,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-26,15.21,0.00,0.0,0.0,,62,47,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-27,8.72,0.00,0.0,0.0,,64,40,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-28,4.92,0.00,0.0,0.0,,73,38,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-29,3.36,0.00,0.0,0.0,,76,45,1,,,,,,,,,,,,,1
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-30,5.14,0.00,0.0,0.0,,80,46,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-03-31,7.83,0.00,0.0,0.0,,83,58,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-01,8.95,0.00,0.0,0.0,72,86,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-02,6.93,0.00,0.0,0.0,73,86,62,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-03,8.05,0.13,0.0,0.0,71,85,60,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-04,10.07,0.18,0.0,0.0,71,74,66,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-05,9.84,0.02,0.0,0.0,69,78,57,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-06,11.63,0.01,0.0,0.0,65,79,55,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-07,7.38,0.00,0.0,0.0,69,82,59,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-08,5.37,0.00,0.0,0.0,71,85,58,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-09,8.28,0.00,0.0,0.0,72,85,61,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-10,7.38,0.00,0.0,0.0,72,88,60,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-11,10.51,0.00,0.0,0.0,78,91,70,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-12,10.51,0.00,0.0,0.0,79,86,73,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-13,5.82,0.00,0.0,0.0,77,89,68,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-14,9.17,0.79,0.0,0.0,75,90,67,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-15,5.59,0.00,0.0,0.0,75,90,65,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-16,10.07,0.00,0.0,0.0,77,88,69,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-17,8.50,0.00,0.0,0.0,74,85,66,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-18,6.71,0.00,0.0,0.0,76,88,66,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-19,10.51,0.00,0.0,0.0,80,92,71,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-20,10.51,0.00,0.0,0.0,72,75,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-21,8.50,1.48,0.0,0.0,68,79,62,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-22,10.07,0.05,0.0,0.0,71,80,66,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-23,11.86,0.00,0.0,0.0,71,82,63,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-24,4.92,0.00,0.0,0.0,71,85,59,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-25,3.58,0.00,0.0,0.0,74,88,60,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-26,5.82,0.00,0.0,0.0,75,89,63,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-27,8.50,0.00,0.0,0.0,75,85,66,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-28,8.95,0.00,0.0,0.0,73,83,65,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-29,7.61,0.47,0.0,0.0,75,86,64,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-04-30,5.14,0.51,0.0,0.0,74,88,65,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-05-01,6.26,0.12,0.0,0.0,73,79,69,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-05-02,5.82,1.70,0.0,0.0,71,78,67,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-05-03,9.62,0.03,0.0,0.0,73,83,67,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-05-04,6.71,0.05,0.0,0.0,73,85,69,1,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-05-05,11.63,0.00,0.0,0.0,72,79,62,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-05-06,9.62,0.00,0.0,0.0,70,79,61,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-05-07,8.50,0.00,0.0,0.0,67,82,55,,,,,,,,,,,,,,
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2013-05-08,7.16,0.00,0.0,0.0,72,83,58,,,,,,,,,,,,,,
